id,time,event,option1
3966,26.0027,Twitter,Summer Intern
3966,27.2548,Twitter,Sr Software Eng
3969,26.0000,Carnegie Mellon University,Research Eng
3969,28.6740,NEC Laboratories America,Research
3971,29.0000,Microsoft,Principal Applied Science Principal Dev Lead
3971,30.5014,Alibaba,Director
3973,30.0000,eBay,System Architect Analyst
3973,34.5890,eBay,Product Manage
3973,37.1699,Yahoo,Sr Product Manage Search Platforms Data Intensive Serving Containers
3984,26.0000,Georgia Institute Tech,Graduate Research Assistant
3984,27.4164,Microsoft,Software Engn Test
3984,27.6685,Microsoft,Software Dev Eng
3986,29.0000,Juniper Networks,Intern : Big data Analyst Eng Cloud Infrastructure Dev
3986,30.0822,HewlettP,Software Eng Big data
3988,31.0000,ZTE,Software Eng
3988,34.1726,Huawei,Sr Software Eng
3988,37.0055,IBM,Advisory IT specialist
3989,29.0000,UCLA,Graduate Student Research
3989,34.2575,Google,Software Eng
3989,36.2575,Google,Tech Lead Manage Display Ads
3989,43.2630,Google,Tech Lead Manage Payments
3992,31.0000,Microsoft Research Asia,Asocciate Research
3992,36.6712,Alibaba,Sr Expert
3993,24.0000,Google,Software Eng Intern
3993,24.5863,Google,Sr Software Eng
3993,29.5918,Google,Staff Software Eng Tech Lead Manage
3993,31.5918,Google,Sr Staff Eng Manage
3993,32.5918,YouTube,Sr Staff Eng Manage
3994,29.0000,Amazon,Software Dev Eng
3994,29.5041,Amazon,Software Dev Eng
3994,30.2521,Twitter,Software Eng
3995,29.0000,Amazon,Software Dev Eng Intern
3995,29.2521,Carnegie Mellon University,Teaching Assistant
3995,29.7562,LinkedIn,Software Eng
3996,24.0000,Accenture,Software Dev Eng
3996,25.6658,University Southern California,Software Dev
3996,26.8329,Symantec,Software Eng
3997,24.0000,Baidu,Software Dev Eng Intern
3997,25.9178,VMware,Software Dev Eng Intern
3997,26.3315,Amazon,Software Dev Eng Intern
3997,27.1644,Amazon,Software Dev Eng
4003,24.0000,Yahoo,Sr Tech Yahoo
4003,27.0877,Yahoo,Sr Tech Yahoo
4003,28.0027,Twitter,Sr Staff Software Eng Tech lead Identity
4004,22.0000,Adobe,Research Science
4004,24.2548,Adobe,Sr Research Science
4004,26.6685,Adobe,Sr Research Science 
4004,28.0055,Adobe,Principal Science
4005,31.0000,Amazon,Team Lead
4005,36.9205,Google,Principal Eng
4006,30.0000,Cornell University,Graduate Research Assistant
4006,31.4192,Cornell University,Project Lead
4006,31.6630,Google,Software Eng Intern
4008,25.0000,HewlettP,Sr Software Eng
4008,25.5808,IBM,Data Database Administration Dev
4010,22.0000,Qualcomm,Eng Intern Qualcomm Research
4010,22.2521,Georgia Institute Tech,Teaching Assistant Artificial Intelligence
4010,23.0000,Facebook,Software Eng Intern
4010,24.0849,Google,Software Eng Intern
4010,24.8356,Uber,Software Eng
4011,25.0000,Microsoft,Data Science
4011,26.4959,Uber,Software Eng
4012,22.0000,University Massachusetts Amherst,Graduate Student
4012,27.9178,Yahoo,Sr Research Science
4013,22.0000,IBM,QA Team Lead
4013,25.6740,Adobe,Solution QE Program Lead
4013,29.7589,Adobe,Sr Solution QE Lead Sr Consult
4014,29.0000,Google,Tech Lead Google Mobile API
4014,30.8384,Google,Software Eng Google Health
4014,33.3370,Google,Tech Lead Eng Manage Local Product Emerging Market
4014,36.3397,YouTube,Software Eng Ad Research Dev video
4014,37.3397,Twitter,Staff Eng Ad Policy
4014,38.7589,Twitter,Eng Manage
4015,26.0000,Oracle,Software Eng
4015,27.7562,Microsoft,Software Dev Eng
4016,28.0000,UCLA,Postdoc Scholar
4016,28.8329,Twitter,Data Science
4016,30.1671,Apple,Data Science
4018,25.0000,Microsoft,Sr Product Manage
4018,30.7534,Rocket Fuel Inc,Principal Product Manage
4021,29.0000,LinkedIn,Staff Software Eng Data Science
4021,30.0000,Uber,Sr Software Eng
4025,30.0000,Microsoft,Partner Architect
4025,35.0027,Facebook,Eng
4026,24.0000,Twitter,Software Eng
4026,25.0849,Twitter,Eng Manage
4026,25.9233,Lyft,Eng Manage
4031,26.0000,Microsoft,Software Design Eng
4031,28.0000,Microsoft,Software Design Eng Program Manage
4031,29.4986,Microsoft,Program Manage
4031,31.8356,Microsoft,Program Manage
4031,35.2521,Microsoft,Sr Program Manage Lead
4031,35.7534,Google,Product Manage Google Ad Research Dev
4031,36.4192,Google,Sr Product Manage
4031,40.0932,Google,Product Lead Google Wallet
4034,26.0000,PuResearch Devue University,Graduate Research Assistant
4034,31.6685,Carnegie Mellon University,Postdoc Research
4035,28.0000,Google,Software Eng
4035,28.5808,IBM,Research Staff Member
4036,24.0000,IBM,Eng Intern
4036,24.7479,Accenture,Intern
4037,26.0000,Qualcomm,Software Eng
4037,27.5041,Amazon,Software Dev Eng
4039,22.0000,University Illinois UrbanaChampaign,Postgraduate Research Associate
4039,24.6712,IBM,Research Staff Member
4042,31.0000,Google,Software Eng Intern
4042,31.3370,Google,Software Eng Intern
4042,31.7562,Facebook,Software Eng
4042,32.8356,Facebook,Sr Software Eng
4043,26.0000,Sun MicroSystem,Dev
4043,32.2548,Yahoo,Sr Research Eng
4043,36.3397,Yahoo,Principal Research Eng
4044,29.0000,Tata Consultancy Service,Software Consult
4044,32.0027,IBM,Software Consult
4044,35.0027,TIBCO Software,Sr Member Tech Staff
4044,40.0082,TIBCO Software,Architect SOA
4044,44.0110,TIBCO Software,Sr Eng Manage
4044,48.3425,TIBCO Software,Director Eng Fullstack Dev User Experience
4046,22.0000,Yahoo,Software Dev Eng
4046,23.9151,LinkedIn,Sr Software Eng
4047,22.0000,Intel,intern virtualization team
4047,23.0849,IBM,Research
4048,30.0000,University Washington,PhD
4048,35.8356,Microsoft,Software Eng
4049,31.0000,VMware,Member Tech Staff Intern
4049,32.0027,Microsoft,Research Intern
4049,32.2548,Georgia Institute Tech,PhD Student
4049,38.5918,VMware,Member Tech Staff
4050,24.0000,HewlettP,Sr Consult
4050,24.5863,IBM,PreSale Solution Architect Business Analyst
4052,26.0000,PayPal,Member Tech Staff 2 Software Eng
4052,27.6658,Netflix,Sr Software Eng Big Data Platform
4054,24.0000,Oracle,Consult
4054,26.2548,EMC,Sr Consult
4055,22.0000,Microsoft,Group PM PM Lead Program Manage Software Test Eng
4055,29.1726,Microsoft,Product Unit Manage App Center
4055,30.5068,Microsoft,Product Unit Manage
4055,34.0082,Microsoft,Corporate Vice President
4055,42.0137,Microsoft,Corporate Vice President
4055,42.4329,SAP,CTO
4055,43.3479,SAP,Chief Business ficer
4056,22.0000,IBM,Sr Software Eng eCommerce
4056,24.4137,IBM,Software Consult
4058,31.0000,Cisco,Tech Lead Diagnostic Software Eng
4058,32.2466,Netflix,Sr Software Eng
4060,26.0000,Tata Consultancy Service,Assistant System Eng
4060,28.3342,UNC Charlotte,Research Assistant
4062,25.0000,Google,Tech Lead Eng Manage
4062,27.1726,Pinterest,Head Search Discovery
4065,29.0000,Trend Micro,Eng
4065,30.2521,Trend Micro,Sr Eng
4065,32.8411,Trend Micro,Staff Eng
4065,35.2548,Trend Micro,Architect
4065,36.4247,Tencent,Sr Architect
4066,26.0000,Amazon,Software Dev Eng
4066,27.0849,Amazon,Software Dev Eng Intern
4066,27.8329,LinkedIn,Software Eng
4067,28.0000,Microsoft,Sr Software Dev Eng
4067,33.5863,Microsoft,Sr Software Dev Eng
4067,36.2575,LinkedIn,Staff Software Eng
4067,36.8384,Uber,Sr Software Eng
4068,30.0000,UC Berkeley,Visiting Scholar
4068,32.0000,IBM,Intern PhD Fellowship
4068,33.0027,IBM,Research
4068,35.4986,IBM,Sr Research
4070,29.0000,ZTE,System Eng
4070,30.0822,IBM,Staff Software Eng
4070,33.3370,IBM,Sr IT Spelicalist
4070,38.7589,IBM,Sr IT Architect
4073,31.0000,Baidu,Research Dev Intern
4073,31.6658,Baidu,Research Dev
4073,32.1699,Tencent,Background Software Dev Eng
4074,30.0000,Microsoft,Software Dev Eng
4074,35.0904,Microsoft,Software Design Eng
4074,35.7534,Netflix,Sr Software Eng
4075,24.0000,Amazon,Head Business Dev
4075,25.4192,Amazon,Head Global Selling
4075,27.0027,Alibaba,Director AliExpress Global Operation Expansion Strategy
4075,29.0027,Alibaba,Director International Corporate Dev
4076,28.0000,Arizona State University,Graduate Research Assistant
4076,28.8329,PayPal,Software Eng
4077,25.0000,IBM,Market Manage
4077,26.0000,IBM,Software Account Manage
4077,28.0027,IBM,WebSphere Program Manage America Region
4077,29.0027,IBM,Manage Software
4077,32.0055,Yahoo,Sr Product Manage Yahoo Front Page
4082,30.0000,Google,Software Eng Intern
4082,31.0000,Amazon,Software Dev Eng
4084,29.0000,Yahoo,Tech Lead
4084,33.9205,Yahoo,Software Applied Dev
4084,35.4219,LinkedIn,Staff Software Eng
4084,39.0904,LinkedIn,Eng Manage
4087,29.0000,Carnegie Mellon University,Graduate Student
4087,30.5068,Oracle,Software Eng
4087,32.0877,Oracle,Sr Software Eng
4088,22.0000,salesforcecom,Solution Architect
4088,23.4959,LinkedIn,Tech Consult Solution Architect
4088,25.0795,LinkedIn,Sr Tech Consult Solution Architect
4090,28.0000,University Massachusetts Amherst,Research Assistant
4090,34.1726,Yahoo,Postdoc Science
4095,25.0000,Zynga,Software Dev intern
4095,25.2521,Georgia Institute Tech,Teaching assistant
4095,25.8329,Zynga,Sr Software Eng
4095,28.3397,Facebook,Data Eng
4096,26.0000,University Illinois UrbanaChampaign,Research Assistant Data Mining group
4096,27.7507,Google,Eng Intern
4096,28.0027,University Illinois UrbanaChampaign,Teaching Assistant
4096,28.7507,Google,Eng Intern
4096,29.0027,University Illinois UrbanaChampaign,Research Assistant Data Mining group
4097,24.0000,Yahoo,Software Eng
4097,26.0000,Yahoo,Sr Software Eng
4097,27.5836,Facebook,Software Eng
4097,29.3315,Uber,Sr Software Eng
4100,30.0000,Sun MicroSystem,Member Tech Staff
4100,33.0027,Sun MicroSystem,Staff Eng OpenGL 3D Graphics
4100,34.8384,Sun MicroSystem,Sr Staff Eng Mail Server Group
4100,35.6712,Sun MicroSystem,Sr Eng Manage Mail Server Unified Messaging
4100,36.6712,Sun MicroSystem,Sr Eng Manage Applied Server Performance
4100,38.0055,Sun MicroSystem,CTO iPlanet ECommerce Solution
4100,39.8411,Sun MicroSystem,Architect Java System Applied Server
4100,42.0082,Sun MicroSystem,Architect Java Integration Server
4100,44.0110,Sun MicroSystem,Sr Eng Manage SunGrid OnDem compute
4100,45.0110,Yahoo,Sr Eng Manage
4104,31.0000,IBM,Summer Intern
4104,32.1671,IBM,Software Eng
4104,33.3370,StanfoResearch Dev University,Graduate Teaching Assistant
4104,35.2548,Pinterest,Software Eng Real Time Platform Operation
4106,31.0000,Google,Software Eng Intern
4106,32.0877,Facebook,Software Eng
4106,34.8356,Airbnb,Software Eng
4108,28.0000,Motorola,Tech Lead
4108,29.0849,IBM,Software Eng
4108,36.1726,eBay,Member Tech Staff
4108,38.5123,Google,Sr Software Engn Tool Infrastructure
4109,26.0000,IBM,Staff Research IBM China
4109,30.7562,IBM,Research Staff Member IBM China
4109,33.1753,IBM,Research Staff Member IBM China
4109,35.5973,Microsoft,Sr Lead Program Manage Search Tech Center Asia
4110,22.0000,UCLA,Visiting Scholar
4110,22.4137,Cisco,Software Dev Eng
4111,22.0000,San Jose State University,Student
4111,23.9178,Oracle,Software Dev
4113,28.0000,Microsoft,Software Dev Eng
4113,33.5836,Facebook,Software Eng
4118,26.0000,Microsoft,Sr Eng
4118,30.3397,Facebook,Software Eng Sr Tech lead
4118,32.7562,Twitter,Staff Software Eng Tech lead
4120,22.0000,Yahoo,Software Eng Intern
4120,23.0877,Facebook,Software Eng
4121,26.0000,Groupon,Software Eng Intern
4121,26.9151,Google,Software Eng Intern
4121,27.2521,UC Berkeley,CS 169 Teaching Assistant
4122,22.0000,Carnegie Mellon University,Research Assistant
4122,23.2548,Microsoft,Program Manage
4125,30.0000,Yahoo,Sr Tech Yahoo
4125,33.0027,Microsoft,Sr Research Software Design Eng
4125,35.4137,Microsoft,Sr Software Dev Eng
4127,26.0000,HewlettP,Program Manage Tech Lead
4127,32.5863,IBM,Dev Manage
4129,31.0000,Microsoft Research,Research Software Design Eng
4129,40.5918,Microsoft Research,Principal Architect Internet Service Research Center
4129,44.0904,Microsoft,Principal Architect Core Search
4129,44.5945,Microsoft,Principal Dev Manage Analysis Experimentation
4129,49.0137,Microsoft,Principal Group Eng Manage Ad Data Mining
4132,28.0000,StanfoResearch Dev University,Course Assistant
4132,28.6658,Google,Software Eng
4132,32.0849,Uber,Software Eng
4137,30.0000,Intel,Design Automation Intern
4137,30.5041,Carnegie Mellon University,Graduate Assistant
4137,33.2548,Cisco,Software Eng
4137,39.5096,Apple,Software Eng
4138,28.0000,Microsoft Research Asia,Software Eng Intern
4138,29.2521,Tencent,Research Intern
4138,29.7479,Yahoo,Search frontend Intern
4138,31.2548,Facebook,Software Eng
4138,33.5041,Airbnb,Software Eng
4140,26.0000,Microsoft,Software Dev Eng Sr Software Dev Eng
4140,30.0027,Hulu,Software Eng Sr Software Eng
4141,28.0000,Georgia Institute Tech,Graduate Research Assistant
4141,32.6685,PayPal,Quantitative Analyst
4142,31.0000,PayPal,Staff Software Eng
4142,33.2493,PayPal,Manage Software Dev
4142,36.2521,Yahoo,Sr Eng Manage Yahoo Sr Eng 
4142,37.5014,Amazon,Software Dev Manage 
4142,37.6685,Uber,Head Web Growth Platform Eng
4144,22.0000,Tata Consultancy Service,Software Dev Eng
4144,26.0027,Tata Consultancy Service,Tech Program Manage Content Platform
4144,28.2548,Microsoft,Tech Program Manage Bing
4144,29.8384,Microsoft,Sr Tech Program Manage Lync
4145,25.0000,Microsoft,Sr Tech Product Manage Ads
4145,27.4164,Amazon,Sr Product Manage
4150,22.0000,Microsoft,Tech Lead
4150,24.0000,Microsoft,Sr Solution Architect
4150,28.3397,Microsoft,Sr Program Manage
4150,30.3425,Google,Cloud Solution Architect
4150,31.8384,Google,Tech Lead Manage
4152,29.0000,VMware,Software Eng
4152,32.0027,NetApp,Member Tech Staff
4155,29.0000,Google,Sr Software Eng
4155,35.4247,Amazon,Sr Software Dev Eng
4155,36.9205,LinkedIn,Staff Software Eng
4157,22.0000,Microsoft,Software Dev Intern
4157,22.6712,Microsoft,Research Software Dev Eng
4157,26.3370,LinkedIn,Staff Applied Research Data Science
4157,29.0055,Pinterest,Applied Research
4158,29.0000,Microsoft,Sr Applied Data Science
4158,32.4192,Facebook,Research Science
4159,22.0000,Google,Software Eng
4159,23.0877,Microsoft,Software Dev Eng
4159,25.4219,Google,Software Eng
4159,26.5918,Baidu,Sr Research Dev Eng
4159,27.3425,Microsoft,Sr Software Dev Eng
4159,29.2575,Facebook,Software Eng
4160,29.0000,IBM,Software Eng Dev
4160,32.5836,SAP,Sr Software Eng
4162,24.0000,Trend Micro,Sr Software Eng
4162,28.0027,Amazon,Software Dev Eng
4163,25.0000,Yahoo,Software Dev Eng Query Analysis
4163,25.6658,Apple,Software Eng Machine Learning Siri
4163,26.4219,Apple,Sr Software Eng Machine Learning Siri
4163,28.3370,Apple,Eng Manage Siri Natural Language Apple
4164,25.0000,Yahoo,Vice President Search Ad Science Yahoo Lab
4164,28.4219,Microsoft,Chief Science Speech Group
4164,32.0055,Microsoft Research,Distinguished Eng
4164,34.0877,Google,Principal Science
4165,30.0000,University WisconsinMadison,Research Assistant
4165,35.0877,Microsoft,Principal Research Software Dev Eng
4168,24.0000,Infosys,Software Eng client AmEx
4168,26.0849,Infosys,Program Analyst client AmEx
4168,28.0877,Infosys,Tech Project Lead client AmEx
4168,30.6740,Infosys,Project Manage client AmEx
4168,31.7589,Amazon,Business Intelligence Eng
4168,33.4247,Amazon,Sr Tech Project Manage
4168,36.1753,Amazon,Manage Big Data Eng
4168,38.5945,Amazon,Software Dev Manage with Vendor Self Service Retail System
4169,30.0000,Microsoft,Software Dev Eng Live Search later to be rebred as Bing
4169,31.2521,Microsoft,Software Dev Eng BING
4169,33.7507,Google,Engnstructor for Machine Learning Advanced Coding
4170,28.0000,Carnegie Mellon University,PhD student
4170,35.4192,Microsoft,Sr Trust User Experience Research
4170,37.4192,Microsoft,Sr Security Program Manage
4170,40.2548,Google,Research Science
4171,28.0000,Amazon,Software Dev Eng
4171,29.6658,Microsoft,Software Eng
4171,32.7507,Google,Software Eng
4173,29.0000,EMC,Software Eng
4173,31.8356,VMware,Summer Intern
4173,32.5068,VMware,Member Tech Staff
4173,34.8384,EMC,Sr Software Eng
4173,36.7534,EMC,Principal Software Eng
4174,24.0000,eBay,Data Mining Lead
4174,25.6712,PayPal,Sr Manage Data Mining
4179,26.0000,Microsoft,Sr Software Design Eng
4179,34.3397,Google,Tech Lead Staff Software Eng
4180,25.0000,Nokia,Sr Eng
4180,29.5863,Microsoft,Eng
4180,32.5014,Uber,Software Eng
4181,22.0000,UCLA,Graduate Student
4181,29.3397,Microsoft,Sr Research
4184,25.0000,Amazon,Software Dev Eng Intern
4184,25.6712,Microsoft,Software Eng
4185,29.0000,IBM,Research Staff Member Research Science
4185,43.2575,Google,Sr Research Science
4185,45.6767,LinkedIn,Sr Eng Manage
4186,28.0000,Microsoft Research,Research Intern
4186,29.0000,Carnegie Mellon University,Visiting Scholar
4186,29.9151,StanfoResearch Dev University,Visiting Research
4186,31.1671,Microsoft Research,Associate Research 
4187,25.0000,Microsoft,Software Dev Engn Test
4187,30.0027,Rocket Fuel Inc,Rocket Science Software Eng
4188,25.0000,Microsoft,Product Manage
4188,28.6740,Twitter,Sr PM
4192,26.0000,IBM,General Manage CRM
4192,28.9178,IBM,General Manage Global Tech Service
4192,32.3370,IBM,General Manage Global Tech Service
4192,35.6685,IBM,Vice President Business Dev
4193,25.0000,Microsoft,Director Product Manage Market Market Operation Strategy
4193,30.0027,salesforcecom,Vice President Strategic Service Operation
4194,29.0000,PuResearch Devue University,PhD Student LaCount Lab
4194,32.2548,StanfoResearch Dev University,Postdoc Scholar Frydman Lab
4195,26.0000,Yahoo,Research Eng
4195,31.2575,Microsoft,Data Science
4198,22.0000,Microsoft Research Asia,Research Intern
4198,23.4959,Cornell University,Research Assistant
4198,28.7507,Google,Software Eng
4199,31.0000,StanfoResearch Dev University,Graduate Research Assistant
4199,32.8301,Microsoft,Software Dev Eng
4199,34.4986,Microsoft,Research Software Dev Eng
4199,34.9178,Microsoft,Sr Applied Science
4200,22.0000,Infosys,Team Lead
4200,24.7507,IBM,Sr Staff Software Eng
4201,26.0000,The Ohio State University,Graduate Research Associate
4201,28.0877,Microsoft,Software Dev Eng
4201,35.5096,Amazon,Software Dev Eng
4201,37.1781,Microsoft,Sr Program Manage
4202,29.0000,salesforcecom,Intern System Test
4202,30.0000,salesforcecom,Intern Automation Tool
4202,31.0000,salesforcecom,Performance Eng
4202,32.2521,Twitter,Software Eng
4202,35.5890,Pinterest,Software Eng
4203,29.0000,Cisco,Web Applied Dev Intern
4203,29.7507,eBay,Software Eng
4203,30.9178,eBay,Software Eng
4210,22.0000,VMware,Staff Eng
4210,25.3315,VMware,Sr Research Dev Manage
4210,27.5836,VMware,Sr Staff Eng CTO
4210,32.4219,Oracle,Architect
4214,28.0000,StanfoResearch Dev University,Postdoc Scholar
4214,30.2548,Facebook,Analyst Eng Data Science Analyst Manage
4215,26.0000,Microsoft Research Asia,Sr Research
4215,30.0877,Google,Research Science
4217,25.0000,Yahoo,Science
4217,28.7507,IBM,Research Staff Member
4217,32.0055,LinkedIn,Staff Software Eng
4217,32.8356,LinkedIn,Eng Manage
4217,33.7534,LinkedIn,Manage Growth Relevance LinkedIn
4218,26.0000,Huawei,Intern
4218,30.0027,IBM,Staff Software Eng
4218,35.0932,IBM,Advisory Software Eng
4220,31.0000,BEA System,Software Eng
4220,33.0000,Cisco,Sr Software Eng
4222,31.0000,Tencent,Software Eng
4222,31.2493,Baidu,Sr Software Eng
4223,30.0000,Twitter,Sr Software Eng
4223,33.0849,Airbnb,Software Eng
4224,31.0000,Microsoft Research Asia,Intern
4224,37.5836,Carnegie Mellon University,PhD Student
